Ensemble CGE_2A DFC_2A HIP_2A LGE_2A M1C.S1C_2A MFC_2A OFC_2A PCx_2A MGE_2A Ocx_2A HIP_2B HIP_3A S1C_3A V1C_4 STC_3B IPC_3A CBC_4 M1C_3A STR_3A DFC_4
ENSG00000159403 0 0 0 0 0 0 0 0 0 0 0 0 -4.77541635670732 -2.68848391260163 0 -6.70581174288618 0 -9.57470513042005 -2.93619353658536 -4.59964130589431
ENSG00000178952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000126218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164309 -1.65078169376694 -1.52679717140922 -1.6822114498645 -1.57500421409214 -1.51249013888889 -1.65000879742548 0 -1.5478551795393 -1.63886952913279 -1.50937221205962 -1.59922758130081 -1.53948623306233 -1.68091177506775 -1.40881618055556 -1.49419024051491 -1.61055264227642 -1.36253682926829 -1.66943238482385 -1.57807249322493 -1.52626231368564
ENSG00000164080 40.046902550813 45.0731892327236 4.57793345528455 45.4786146697154 67.4650375033875 20.8813618648374 0 140.923416053523 7.39668200203252 45.7540625355691 0 0 64.5372960535231 27.2263504623984 48.753571177168 46.1308968699187 4.26329233062331 80.8194748306234 0 1.60862270325203
ENSG00000051382 -18.5685233401085 -8.10043702235774 -38.4572747306911 -18.8288549966125 -7.99975643292685 -16.61431449187 -41.6054791446478 -1.57281527100271 -75.2843635467481 -30.5259086670055 -32.2156854996613 -27.3964151202575 0 -1.20910776084011 -15.0935592852304 0 -38.1787226270325 0 -9.94471138211382 -9.26249840108402
ENSG00000117593 177.68555836128 15.7055211153455 1.45077361111111 127.755725839261 51.1400265269309 20.4316242928523 0 0 229.14417754065 14.0541806885162 -1.62286714430894 0 -1.61308705623306 -3.33358746951219 -1.51686457571138 -3.28329810298103 0 0 5.61565436314363 -3.22897602642276
ENSG00000122420 0 0 0 0 0 0 0 -1.82733482723578 0 0 0 0 0 -1.69085199186992 -3.26551655826559 -1.6161347798103 -1.62913785569106 0 -3.62954891260163 0
ENSG00000160867 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000175471 -426.421858350271 -119.926186163618 -457.819231334688 -508.233025575881 -219.682472188347 -363.170911883469 -208.402055338754 -90.51634386687 -543.311997237466 -158.934693235095 -168.820957344174 -206.714371077236 122.113557645664 140.871440560637 90.7613149424119 107.967443478997 -65.1523975762195 117.742174651084 -331.762366700542 19.7364435890921
ENSG00000065357 -128.376632984417 -152.06005596206 -63.3042159485095 -129.315946490515 -124.956222588076 -98.6568046460028 -37.0599794512196 -107.313786981707 -98.9800457842142 -86.2477671205963 -118.258102256098 -24.7405506792005 -174.49309615769 10.0735192818428 -19.0217375694445 -146.30432162771 97.7398753158876 -189.906919389397 -177.70430268208 39.9349540735095
ENSG00000132434 0 -84.1609408697493 0 0 -228.184760366701 -1.61607800304878 0 -59.0804496976627 0 -26.2781100855353 0 1.82420625 -1.44186371781843 0 1.58732777693089 -4.39001469681572 3.84675318089432 -4.47893994071815 1.87116895325204 -8.74997875846884
ENSG00000123562 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000110108 0 0 0 -2.20287321476965 0 0 0 0 0 0 0 0 0 -1.87315373814363 0 0 0 0 0 -3.86961062838754
ENSG00000126231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000006118 -11.43428962229 -3.10553255589431 0 -6.25239444444445 0 -1.50722658028455 -15.4574817767615 0 -8.03194964769649 0 0 0 0 0 0 0 0 0 -10.1767054522358 0
ENSG00000076356 0 0 0 2.53317847222222 0 0 0 2.46032007791328 2.65705380758807 0 2.24524792344173 8.35092163279133 8.33591427506775 52.7279393851626 8.32002259315718 8.60741687669377 0 8.57474014905149 145.740638909214 2.01033150067751
ENSG00000164050 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000160321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165671 0 2.6346137703252 2.46273599593496 10.2892250813008 22.7237878319783 10.4116032113821 0 18.1406892953929 2.53245569105691 13.3352085365854 0 2.43050231029811 12.5061558265583 29.143497550813 4.70365096544716 12.3024008130081 12.3660267276423 12.5743632791328 2.38955512195122 4.74752714430894
ENSG00000139842 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000134049 0 0 4.08828885331978 0 0 0 0 0 0 0 14.3485496866531 0 1.70298072493225 0 0 1.7521741395664 5.48498070291328 0 0 0
ENSG00000171794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000184557 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000068079 -38.2301538211382 -37.3625663211382 -35.7360239430894 -37.5553603252033 -29.5656189634146 -29.7687915650407 -29.0840003455285 -35.5725566666667 -29.3247655487805 -29.196173597561 -43.1753315447154 -45.9070890464092 -35.5835251287263 -44.0057367022358 -35.4071345630081 -49.5795615328591 -34.3265264837398 -43.2911052845528 -48.869687928523 -48.2239020985772
ENSG00000184076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123374 690.496939469004 716.807932670223 686.671152477134 534.780167743055 761.942317138381 774.357843916836 689.320257395833 628.717777785399 650.289663202066 719.769724011687 368.87492547002 415.110145866362 -88.9628926490515 -72.1902898797425 -34.9090709857723 -87.0345391395663 392.591071635332 -90.5719769715447 10.7688940955285 -85.2350098272358
ENSG00000013725 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000051108 0 -5.64693748221545 0 0 -5.7016834273374 -5.72580476880082 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000167642 -55.041642361958 -16.9454577506775 0 -1.94346518800813 -2.04556806402439 -1.97774510670732 -1.83967427337399 -1.90770931402439 0 -1.95962783028455 0 0 0 0 0 0 0 0 0 0
ENSG00000183770 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138433 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000108830 0 0 2.9180275101626 0 0 0 0 0 0 0 0 0 -68.9573385331978 -78.6718727303523 -75.4690096019648 -61.585542347561 2.77024047425474 -83.880317725271 22.3778278844851 -76.1548538702575
ENSG00000169220 -39.4872486399052 -63.2622791412602 -40.0784379081978 -39.8978114955962 -43.3961712923442 -60.923186199187 -41.2138597577913 -47.0389806521003 -35.0553415870596 -56.7607584468158 -44.4702906622629 -44.6621245037263 -38.4359789346206 -45.8663010890921 -50.262912420393 -39.0794176338076 -45.118141475271 -35.4363546053523 -32.8532653743225 -37.7995282308604
ENSG00000111540 -56.0420179708673 -6.97561434281844 -9.67551319105692 -42.6053661382115 -9.61399132113822 -10.8672454268293 -2.33451706300813 -2.3476962296748 -55.7062254098916 -6.9091960196477 0 -6.27518453590784 -40.912650850271 -44.3299608163956 -23.6479010416667 -36.7077404268293 0 -30.075304854336 -23.3047926473577 -6.82476084349593
ENSG00000100330 0 0 0 0 0 0 0 0 0 0 0 0 0 4.87324677845528 13.8200918191057 0 7.48545837059621 0 0 4.74127912601625
ENSG00000126698 0 2.75815979336043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.28416884823848 0
ENSG00000069424 -316.715339527439 -366.096100635163 -357.978689405488 -263.138892632114 -356.029037525407 -388.716887123984 -388.193471432927 -329.01816265752 -324.191719964431 -348.179986041667 -355.60548629065 -322.943263717818 -248.076006453252 -211.426090828252 -262.423840879065 -244.197000355691 -208.639407330623 -231.903557818428 -244.296528302845 -232.760682723577
ENSG00000113296 -46.9478280589431 -36.5267287330623 -25.3673373001355 -54.8619253455285 -34.0835062025745 -12.1497495037263 -23.2711068699187 -52.9158250050813 -60.7557663744919 -34.1412120968835 -78.9081477972561 -65.5684929801829 -56.1268234341125 -100.947287604167 -114.189921543869 -65.6656222484756 -83.0354030038956 -66.0218159476626 -99.5290408561991 -103.468137048611
ENSG00000087237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000183648 0 0 0 0 0 0 0 0 0 0 0 -2.39304928353658 0 0 0 0 0 -2.44949943258807 -2.29737151253387 -2.12253896341463
ENSG00000085465 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165359 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000186190 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000133597 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000118503 0 0 0 0 0 0 0 0 0 0 -1.72400182926829 0 0 0 0 0 0 0 0 0
ENSG00000164082 -27.2335000067751 0 2.62691009823848 -11.7932187059621 0 0 0 2.87551504742547 -46.2692465379404 0 20.8206285230352 21.2565745392954 67.526257754912 23.7941956775068 23.2368234874661 64.260740363313 -24.3124525677507 71.1203656309282 2.33549334688347 9.2176496053523
ENSG00000140612 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000139531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21126921409214 0 0 0
ENSG00000185896 -3.64014361788618 -73.5846727591464 -3.62916694105691 -20.1387569834011 -5.67151860772358 -39.2814279657859 -18.2277870816396 -16.3085299474932 -13.8548369393632 -39.5278289820461 -12.6876011432927 -8.68532934112466 -6.54606808265583 -34.9742006656504 -8.06471906842819 -3.27220150745257 0 -3.40089776761517 -12.5075999847561 -11.5090573001355
ENSG00000131183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000153046 52.1367677337398 2.67203154302168 33.6123780284553 0 20.5207144461382 25.0231511941057 4.03723956639566 0 2.63921251863143 12.3385495799458 0 0 0 -2.62076395325203 -6.80158840955284 0 0 0 0 -5.29105969512194
ENSG00000166086 44.8498548755081 25.5430910035569 12.4017751448171 5.05340893631436 44.8332265828252 12.6354852057927 35.7655603057249 25.4644218978658 25.9238813998983 17.9547664354675 0 0 -1.99691108062331 -32.7604417462737 0 0 0 -1.96953088414634 0 -37.7835044800135
ENSG00000144895 0 0 0 0 0 0 0 0 0 0 12.6752773780488 2.29188395325204 13.0951534349594 12.2396820934959 0 17.1569432672764 0 13.1431243292683 2.36734654132791 6.0040906199187
ENSG00000123411 0 0 0 0 0 0 0 0 8.25600147865853 0 0 0 6.79085425304878 6.36437218665311 6.38198503218157 10.9368360281165 1.68616072493225 9.41636560128727 9.26586424627372 60.2019452591463
ENSG00000116455 0 0 1.6844681351626 0 0 0 0 0 0 0 0 1.45707410738482 0 0 0 0 0 0 31.4297550711382 0
ENSG00000189007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000110448 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164627 -23.8824190921409 -19.1495201422764 -19.2952501422764 -13.9314236517615 -28.9718084925474 -19.3030693292683 -14.3100340785908 -26.3439030352304 -24.1937471409214 -29.2328678827913 -21.385698800813 -5.78241911924119 -17.2767462398374 -32.4281735196477 -45.1361305267615 -23.7345213414634 -21.6521081504065 -9.89103619241193 0 -36.1486516260163
ENSG00000188554 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000090266 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164099 -48.3118388567073 -52.2481996697155 -30.4614875423442 -67.229678357893 -55.591076933435 -67.5160437237466 -76.2198303091125 -35.0733732571138 -52.1182724136179 -48.3396159197155 -26.7106383045393 5.13655179200542 2.55857764566396 445.070457928523 64.5418351490515 13.9180649813686 -85.6350948517954 7.93870184789973 -2.7411579251355 376.99603410061
ENSG00000198055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000188010 0 0 0 0 0 0 0 0 0 0 2.17357002879404 0 0 -3.88082691734418 -1.80581779302168 0 0 0 0 -1.93625332655827
ENSG00000116213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000145982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148832 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000151502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000115935 0 0 0 0 0 0 0 0 -2.75411434620596 0 -2.57152496273713 -2.46599144647696 -178.772417269648 -124.577118235095 -76.6850709434282 -161.749770623306 -2.47788035569106 -171.741810294715 -88.2476717242547 -147.887844800136
ENSG00000065361 -20.0957472103659 -47.4227982012195 -28.8849951067073 -20.0203026067073 -38.111993277439 -12.6893949915312 0 -32.133184920393 -12.9793206825881 -32.0920618512873 -17.8790873831301 -7.9789324847561 -42.3826958130081 -69.424353401084 -59.1426595613144 -45.138873721206 -62.5555000643632 -33.767316824187 -58.5087867157859 -59.2823652625339
ENSG00000151498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000121933 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146729 0 4.0716033604336 0 0 0 1.97896910230352 0 0 0 0 1.73359199864499 0 -1.76119191056911 -4.66937727557588 0 -35.6036548213076 0 -15.0191863863482 0 0
ENSG00000043093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000148824 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000114270 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000197696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000041880 -2.90035024728998 -21.7270838397697 -16.2185093174119 -4.40786063855014 -4.36599871781844 -27.6791039515583 -14.7590784535908 -23.6937823560298 -8.72122490006776 -31.068008727981 -54.7163909747629 -30.4228074661247 -15.7144467428862 -46.3083450931572 -48.783894076897 -30.4466723441734 -83.9978014744241 -21.2199286974932 -3.8397241548103 -25.6795663888889
ENSG00000177575 -3.39090756097561 0 0 -3.3887581097561 0 0 0 0 0 0 -3.21587772357723 -3.18039678861789 -3.15373916666667 -0.996448145325203 0 -4.26036107723577 -4.30521638888889 -4.3314585298103 -6.62640182926829 -3.03526804878049
ENSG00000099341 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000171385 -28.6626979268293 -102.319111495596 -79.4296469867886 -42.6568214752711 -46.0304398797426 -147.045051536247 -142.344497715108 -18.1679065548781 -5.62047966463415 -63.7842402726965 0 -2.24580991192412 -25.7610247899729 -30.912208727981 -40.7007530809621 -23.2756394512195 54.1702149745935 -23.3893962804878 -8.06663289634146 -15.2668499390244
ENSG00000120656 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164299 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000184432 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123933 0 0 0 0 0 -1.80604574186992 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000100605 -152.39701361958 -107.410281553184 -235.040894259824 -115.570938301152 -117.625185303184 -157.447429778117 -125.072775926491 -10.0693110958672 -107.490903921071 -147.88927209519 -246.979798558604 -240.267805269309 4.40889086382114 -139.032271536247 -87.6869689413958 5.90248742886179 -93.5286292056232 4.35862338414635 -82.0451962245935 -52.2036280809622
ENSG00000152147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000198363 0 0 0 0 0 0 0 0 0 0 0 0 -2.15123059281843 -4.70718224593496 -6.60750195630081 -2.03965017615176 0 -4.83466454607045 -2.01488677506775 -39.4830378302846
ENSG00000140848 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000146731 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000123576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000039319 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000149476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000175387 49.6027203760162 7.35070606876692 5.79070145494578 24.0525579962736 0 0 36.6357849102303 0 27.5638062720189 2.91537112974254 16.6424416294038 14.5457752608401 6.43206653624662 1.10276407689702 5.8969134112466 14.5553665752033 0 11.5222964041328 45.8260421849594 27.6219675457317
ENSG00000198176 10.709729607046 15.5448811585365 10.5916803692411 0 18.7873976795392 25.5396864634146 10.6740839566395 0 0 7.6554502337398 0 0 0 0 0 0 20.6627594850948 0 0 0
ENSG00000111701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000116161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.82727045392954 0 0 -2.52206116869919
ENSG00000150961 0 0 2.29204379742547 0 0 0 0 0 0 0 15.7997497560976 15.8537361788618 9.62037527777778 1.85529744579946 3.92121139227642 9.54996308265583 4.19531103658537 2.21541886856368 23.4160124695122 0
ENSG00000198183 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138675 -52.1518418089431 -51.6781738719512 -54.1447841361789 -52.0198297357724 -57.0963029098916 -57.0468136415989 -52.6347585772358 -52.2188324796748 -51.2581706199187 -50.9241270020325 -39.4737198577236 -39.278241199187 -55.166894454607 -33.502996824187 -52.5756502879404 -60.2376837483062 855.890652411077 -53.2975458367209 -48.6296959146341 -18.8660688448509
ENSG00000198677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000100003 -369.883333247798 -269.111196222053 -277.218620266768 -325.095518054709 -318.872992699018 -273.120441354167 -206.399819277609 -335.397977861619 -343.757058186823 -334.984207719343 -319.642634386009 -296.137258166497 -258.288930957825 -264.034154946646 -293.865600630928 -251.362852129912 -252.38449397273 -265.447873557757 -272.6355959375 -235.853768051321
ENSG00000175906 2.70767167344173 71.8843967013889 0 2.58753746612466 24.1276829132791 0 19.7831491327913 24.3064013685637 14.430624600271 22.9036099864499 7.46274358909214 0 62.8141471383808 4.41222393462059 4.40809734925474 66.6794328125 -161.419623055555 66.7419775414973 0 7.20275628218157
ENSG00000114113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000138435 -1.64229709349594 -1.64261097560976 -1.51107536585366 -1.63206076219512 0 0 -1.53666159552846 -1.59849416666667 -1.58990923780488 -1.63633774390244 -4.32392942411924 -3.8644831504065 -3.97815548102981 -3.89873896341464 -3.90350099593496 -1.51055277777778 -3.67785086043361 -3.94356634823848 -4.16329941056911 -3.7678249796748
ENSG00000118495 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000082397 -5.26251839092141 8.51001985772357 2.37538801151761 -20.80123375 11.7079153556911 5.24863920731707 5.48542054878048 20.3742966006097 -227.339464136179 8.76107296747967 15.4682922544038 18.6308804657859 27.6370898772019 3.08088425135501 7.27549164126016 32.2888749957656 -2.11799910907859 20.6935033163957 -302.204852227304 -97.6492804844174
ENSG00000184344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000196218 -9.66646714600272 -9.90517409722223 -13.1645795037263 -6.62599176659892 -9.78028373136857 -4.70408387025746 -8.16224674627372 -8.18916326050136 -6.52765896172088 -13.1324277557588 -14.7126627659214 -20.7126431046748 -8.88760773543361 -19.615821475271 -12.4655090142276 -12.0483291514228 140.111357185806 -11.8177690430217 -12.0816672002033 -18.0084096663279
ENSG00000067596 59.1231461017953 33.601657914126 24.2968272560975 40.4348077820121 107.450388141938 31.1118133511178 17.4913121392276 76.8371791454944 71.8109416793698 42.5251798128387 4.66744993902439 25.7010079564702 61.0850368284214 2.90317010162602 12.7560051253387 65.1814861983401 6.23845809620597 52.263108154641 26.7518410340447 6.03851766260162
ENSG00000144893 0 0 -1.92386894647697 21.9131034857723 8.6436000609756 -5.53771721544716 -5.63975797764228 0 26.0855468394309 -1.90473308265583 -70.2067856656504 -31.161822405149 -125.302213196138 -81.687012347561 -71.1821688499323 -85.9915742920054 -97.2891617039296 -122.399100198171 77.6769108926153 -141.265211839431
ENSG00000166130 41.8045826693767 230.800598936314 0 298.242693816904 187.714946135671 86.8286698060636 357.713850536077 8.0896231656504 151.818601064532 70.1470476524389 -6.59959911585365 -2.09296485433604 -20.526633350271 -8.6261268800813 -8.90649527439024 -12.1056729810298 -6.58881047764227 -11.7215227947154 -2.05962139905149 -1.98424728150406
ENSG00000135482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000114115 0 0 0 0 0 0 0 0 0 0 0 0 0 -20.6885169376694 0 0 0 0 62.8662754234417 0
ENSG00000159579 134.945887040989 100.569646375339 140.524624256436 102.979888976965 107.052489769648 110.139250135501 104.62080758977 103.476869840786 129.819409835704 94.3675747493223 150.436389103997 97.3875691802169 117.375883365515 130.835485892615 157.881417417005 122.43336841294 122.044282274729 121.927539977981 88.0826207859079 138.201531624322
ENSG00000163586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000128656 -365.630688590786 -415.54156427168 -359.207674871274 -292.168258655149 -445.706120770664 -412.635837859079 -326.793671863144 -430.481646532859 -264.52838442412 -399.207535918022 -395.575876297425 -374.252985684282 -415.332859434282 -404.356177381436 -361.453514815379 -465.376500623306 -550.326030389566 -406.795435828252 -273.835185189702 -361.88282360603
ENSG00000108669 -4.73819548441735 0 -9.90479674119242 0 0 0 0 0 0 0 0 0 0 3.05386136686992 2.87897039634146 0 0 0 0 2.6494043699187
ENSG00000139641 20.0408509214092 41.1103301092479 97.8742901355012 11.6117045257453 84.5474300050812 79.1009802235771 45.8362485306572 41.4135380564024 22.7010197984417 86.736009512195 -1.50767672086721 -1.4919918902439 -86.5303594952574 -23.3641926642954 -17.0140664701897 -75.2486808858401 -1.48733328590786 -92.8482022865854 -32.4539049830623 -34.4028254573171
ENSG00000115966 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000164975 1.95410429878049 0 0 2.01681608739837 0 0 1.93899413617886 0 1.99452198170731 0 1.63068170392954 0 0 0 0 0 0 0 0 0
ENSG00000197530 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000165943 -154.379749830623 -151.128557030827 -150.314991705623 -69.0720757825204 -98.9813891869919 -78.638033140244 -92.5599187771003 -49.0106718394309 -86.1148362093496 -89.3025780250678 -86.7567997798103 -49.3465298780488 0 -46.3161491192412 0 0 0 0 0 0
ENSG00000198689 -14.6020560857046 -41.1158001422765 -5.15001291327913 -3.13246974593496 -32.6670693038619 -10.1325967970867 -4.84850631266938 -5.01544809620597 0 -14.6664275796071 0 0 0 0 0 0 0 0 0 1.48784764227642
ENSG00000149269 -14.7665511788618 -38.3905135162602 0 -12.7733428082656 -1.76061926490515 -20.414055945122 -22.7510327168022 0 -20.5120363211383 0 -45.1804910941734 -40.7848323272358 0 -72.2653254539296 -30.4552451422765 0 0 -9.37280140921409 0 -51.665404847561
ENSG00000023330 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000078304 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
ENSG00000136999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18.4456083536585 0 0 0
ENSG00000185046 -132.130923748306 -142.304767523713 -296.807464758638 -7.36686095020326 -42.1699588346884 -308.777430022866 -174.562420857893 -37.9829249796748 -17.0280667869241 -171.475425851118 6.33278608739838 14.3273539735773 -3.31766212228997 35.3597610586044 58.3624619800135 3.92033533536587 15.7939388651762 -3.26730258299457 3.90115370934961 19.4702967073171
